; (Japanese, UTF-8)
;-------------------------------------------------------------------------------
; 『MZ-IME日本語入力／基本辞書』片山博文MZ
; "MZ-IME Japanese Input / The Basic Dictionary"
; Copyright (C) 2016-2026 Katayama Hirofumi MZ.
; This file is public domain software (PDS).
; ここにあるテキストデータは、文字入力を助けるためのものであり、 テキストに
; 含まれている企業名・商品名・ブランド名などの権利を主張するものではありません。
;-------------------------------------------------------------------------------
; このファイルは、一般的な辞書に載っているような一般的な言葉を掲載しています。
; 商品名、ブランド名、地域名、キャラクター名などは人名・地名辞書にお書き下さい。
;-------------------------------------------------------------------------------
; データ行は次のいずれかの形式で記述します：
;
;    (形式1) <変換前>
;    (形式2) <変換前><TAB><変換後>
;    (形式3) <変換前><TAB><変換後><TAB><品詞分類>
;    (形式4) <変換前><TAB><変換後><TAB><品詞分類><TAB><タグ>
;    (形式5) <変換前><TAB><変換後><TAB><品詞分類><TAB><タグ><TAB><備考>
;
; <変換前>には、変換前のひらがなのみ、またはカタカナのみを記します。
; <変換前>にカタカナを指定すると、後でひらがなに変換されます。
; <TAB>は、タブ文字を表します。<品詞分類>には次のいずれかを指定します。
;
;   名詞、い形容詞、な形容詞、連体詞、副詞、接続詞、感動詞、格助詞、接続助詞、
;   副助詞、終助詞、未然助動詞、連用助動詞、終止助動詞、連体助動詞、仮定助動詞、
;   命令助動詞、五段動詞、一段動詞、カ変動詞、サ変動詞、漢語、接頭辞、接尾辞、
;   カンマ、ピリオド、記号類。
;
; <品詞分類>が省略された場合は、<品詞分類>は名詞と見なされます。
;
; <変換後>には、変換後の文字列を指定します。
; <変換後>は省略可能で、省略した場合は、<変換後>は<変換前>と同じと見なされます。
;
; 動詞・い形容詞・な形容詞は、<変換前>と<変換後>に基本形で記述します。
; い形容詞の<変換後>は、「い」で終わらなければなりません。
; な形容詞の<変換後>は、「な」で終わらなければなりません。
;
; <タグ>は追加的な情報を表します。<タグ>は省略可能です。
; <タグ>には次の組み合わせを指定できます。
;
;   [非標準]、[動植物]、[不謹慎]、[数単位]、[数詞]、[駅名]、[人名]、[地名]、
;   [未然形に連結]、[終止形に連結]、[連用形に連結]、[回避策]、
;   [優先+]、[優先++]、[優先-]、[優先--]、[慣用句]。
;-------------------------------------------------------------------------------
->	→	記号類
-＞	→	記号類
<-	←	記号類
<ー	←	記号類
<－	←	記号類
、	,	カンマ
、	、	カンマ	[優先++]
、	，	カンマ	[優先+]
、	､	カンマ
、、、	…	記号類
。	.	ピリオド
。	。	ピリオド	[優先++]
。	．	ピリオド	[優先+]
。	｡	ピリオド
。。。	…	記号類
あ	あ	感動詞
あぁ	あぁ	感動詞
あぁー	あぁー	感動詞
ああ	ああ	感動詞
ああー	ああー	感動詞
あい	哀	漢語
あい	愛
あい	相	漢語
あい	藍
あいあいがさ	相合傘
あいうち	相打ち
あいうち	相撃ち
あいうち	相討ち
あいえんか	愛煙者
あいおぎなう	相補う	五段動詞
あいかぎ	合い鍵
あいかぎ	合鍵
あいかわらず	相変わらず	副詞
あいがん	哀願
あいがん	愛玩
あいがんよう	愛玩用
あいきどう	合気道
あいきょう	愛きょう
あいきょう	愛嬌	名詞	[非標準]
あいぎ	合着
あいくるしい	愛くるしい	い形容詞
あいけん	愛犬
あいけんか	愛犬家
あいこ
あいこう	愛好
あいこうか	愛好家
あいこうかい	愛好会
あいこうしゃ	愛好者
あいこく	愛国
あいこくしゃ	愛国者
あいこくしん	愛国心
あいことば	合い言葉
あいことば	合言葉
あいご	愛護
あいさつ	挨拶
あいさつじょう	挨拶状
あいしゅう	哀愁
あいしょう	愛唱
あいしょう	愛称
あいしょう	相性
あいじ	愛児
あいじょう	愛情
あいじん	愛人
あいす	愛す	五段動詞
あいすほっけーぶ	アイスホッケー部
あいすや	アイス屋
あいすやさん	アイス屋さん
あいする	愛する	サ変動詞
あいする	愛する	一段動詞
あいず	合図
あいせき	哀惜
あいそ	愛想
あいそわらい	愛想笑い
あいたいする	相対する	サ変動詞
あいだ	間
あいだがら	間柄
あいちゃく	愛着
あいちょう	哀調
あいつ	彼奴
あいついで	相次いで	副詞
あいつぎ	相次ぎ	副詞
あいつぐ	相次ぐ	五段動詞
あいづち	相づち
あいづち	相槌	名詞	[非標準]
あいづみ	相積み
あいて	相手
あいてこう	相手校
あいてこく	相手国
あいとう	哀悼
あいどく	愛読
あいどくしゃ	愛読者
あいどくしょ	愛読書
あいにく	生憎	副詞
あいにく 	生憎
あいのこ	合いの子
あいのて	合いの手
あいのり	相乗り
あいびょうか	愛猫家
あいふく	合い服
あいぼう	相棒
あいま	合間
あいまい	曖昧
あいまいな	曖昧な	な形容詞
あいまる	相まる	五段動詞
あいみつもり	相見積もり
あいよう	愛用
あいようしゃ	愛用者
あいようひん	愛用品
あいらしい	愛らしい	い形容詞
あう	会う	五段動詞
あう	合う	五段動詞
あう	逢う	五段動詞	[非標準]
あう	遭う	五段動詞
あうとな	アウトな	な形容詞
あうんのこきゅう	阿吽の呼吸
あえぎごえ	喘ぎ声
あえぐ	あえぐ	五段動詞
あえぐ	喘ぐ	五段動詞	[非標準]
あえて	敢えて	副詞
あえない	あえない	い形容詞
あえる	会える	一段動詞
あえる	合える	一段動詞
あえる	和える	一段動詞
あえる	敢える	一段動詞	[非標準]
あえる	韲える	一段動詞	[非標準]
あえん	亜鉛
あお	青
あおあお	碧々	副詞	[非標準]
あおあお	蒼々	副詞	[非標準]
あおあお	青々	副詞
あおあおと	青々と	副詞
